,x1,x2,x3,d,y
113,0.719276924,0.677524036,0.336410055,TRUE,-0.2969307
114,0.562585153,0.747638306,0.790766436,FALSE,1.264799887
115,0.664333824,0.823186871,0.859437898,TRUE,3.115938776
116,0.136520223,0.212222621,0.228689348,FALSE,0.517063989
117,0.195183316,0.871443981,0.266923689,FALSE,2.834068125
118,0.331407196,0.744155265,0.730485313,TRUE,-0.467095902
119,0.94224557,0.88707784,0.125016082,FALSE,2.26969757
120,0.041970065,0.83395049,0.879527685,FALSE,1.201752109
121,0.43872105,0.620145084,0.702960284,FALSE,1.782485664
122,0.510006766,0.756193605,0.294102461,FALSE,0.744118969
123,0.122299521,0.659943131,0.878913634,FALSE,4.766645339
124,0.157836515,0.201215419,0.371767889,FALSE,0.538898821
125,0.39951626,0.614170543,0.182208347,FALSE,5.616123165
126,0.947365944,0.088713097,0.949572546,TRUE,3.563091763
127,0.594533908,0.141648303,0.288779545,FALSE,2.363746837
128,0.694581894,0.571426644,0.215583012,FALSE,0.387044138
129,0.137800699,0.752627884,0.50006304,FALSE,4.694806749
130,0.23574968,0.86103078,0.403353195,FALSE,4.059253592
131,0.333463666,0.55644945,0.882588567,FALSE,2.236533918
132,0.777679385,0.208232034,0.881401361,FALSE,2.587263312
133,0.254368332,0.53148657,0.546042695,FALSE,-4.400070392
134,0.382419569,0.736021454,0.224600827,FALSE,3.218295611
135,0.142721121,0.971192015,0.671586851,FALSE,2.37688031
136,0.792460017,0.380658928,0.427913384,FALSE,0.968467533
137,0.305121701,0.269435227,0.532252318,FALSE,-0.395372926
138,0.407203585,0.092327131,0.821956424,TRUE,1.086759258
139,0.019204002,0.017157458,0.694421304,FALSE,2.948341622
140,0.707699382,0.937672497,0.976745839,TRUE,4.034024184
141,0.351969312,0.680078736,0.159248413,FALSE,3.878237199
142,0.3202239,0.580883595,0.856756919,FALSE,2.418674791
143,0.248926842,0.526034562,0.308728231,FALSE,2.19605267
144,0.10094425,0.043865398,0.385189099,FALSE,0.459556198
145,0.626355683,0.10302363,0.646001882,FALSE,4.27358093
146,0.724526309,0.887130606,0.193338274,FALSE,2.750438591
147,0.831746319,0.140273691,0.31566075,FALSE,-0.369184231
148,0.243465914,0.909262382,0.776922713,FALSE,1.016252972
149,0.487479584,0.552027631,0.806093013,FALSE,3.065066885
150,0.680148454,0.263702422,0.019843005,FALSE,-0.419602239
151,0.643040627,0.900739888,0.884016004,TRUE,1.652607892
152,0.521784334,0.200818102,0.690491419,FALSE,-0.445294718
153,0.962517834,0.711060431,0.416465509,FALSE,0.907113579
154,0.653591079,0.166965774,0.522118916,FALSE,3.093682643
155,0.94050515,0.893642831,0.160967828,TRUE,0.394440667
156,0.875144651,0.918357607,0.492443032,TRUE,4.144071805
157,0.863488446,0.84264323,0.998011511,TRUE,2.461088647
158,0.91536376,0.867604805,0.158833721,FALSE,1.172771669
159,0.177375075,0.768872325,0.948762928,FALSE,3.526475974
160,0.225825988,0.853060859,0.883678834,FALSE,1.272398672
161,0.905506675,0.647973108,0.09746788,TRUE,2.997013479
162,0.742795743,0.155587482,0.835555768,FALSE,-2.27245707
163,0.438429011,0.414459092,0.386749579,TRUE,3.771764054
164,0.255896548,0.043280543,0.11292076,FALSE,-2.163539143
165,0.022509723,0.894118802,0.639880727,FALSE,2.633284841
166,0.684434419,0.103220238,0.294684567,FALSE,2.190177432
167,0.189233213,0.066808979,0.010106851,FALSE,2.189522538
168,0.205215572,0.402910973,0.34194576,TRUE,4.103675223
169,0.750625385,0.086755884,0.291090309,FALSE,-2.085442979
170,0.16492654,0.259651653,0.42936052,FALSE,-1.468509237
171,0.550681469,0.665464656,0.352717998,FALSE,-0.853685635
172,0.291246504,0.377514163,0.133994649,FALSE,4.427933476
173,0.770264303,0.098172517,0.496835973,FALSE,0.882136841
174,0.971047495,0.253619655,0.674226183,FALSE,2.402132647
175,0.829070571,0.568804811,0.39841826,FALSE,1.227408549
176,0.632064248,0.54253668,0.842890772,FALSE,1.598142398
177,0.4600081,0.439020836,0.673325695,FALSE,3.116014389
178,0.771819174,0.243674509,0.679580366,FALSE,3.83889024
179,0.883063189,0.856235427,0.039310728,FALSE,0.199898516
180,0.239208747,0.814084941,0.366540915,FALSE,-0.94137642
181,0.652912033,0.203379574,0.230633044,TRUE,2.212547385
182,0.407547926,0.350098913,0.08718854,FALSE,3.153934602
183,0.136204031,0.763632117,0.462620008,FALSE,2.697122428
184,0.559572484,0.065576677,0.070319665,FALSE,2.141371528
185,0.929399786,0.889200574,0.457098664,FALSE,-1.292646162
186,0.001004776,0.308307727,0.049517587,FALSE,-1.176466727
187,0.832782933,0.62307697,0.57447083,FALSE,1.142871106
188,0.418009975,0.957938107,0.201612322,FALSE,3.692451039
189,0.6827635,0.921215086,0.735864007,TRUE,1.658040464
190,0.206599383,0.742222212,0.998724953,FALSE,3.575427168
191,0.648855053,0.025877132,0.303248107,FALSE,-0.28140835
192,0.960010844,0.055318383,0.033494097,FALSE,2.194601631
193,0.839418852,0.432344701,0.662255127,FALSE,4.704548426
194,0.50542727,0.040373446,0.055118334,FALSE,-0.875691386
195,0.904145935,0.843795255,0.463106832,TRUE,2.937618584
196,0.669358037,0.809476704,0.980357342,TRUE,3.728926224
197,0.397294946,0.785697952,0.033753909,FALSE,-1.320363294
198,0.797200552,0.415744862,0.959125912,FALSE,0.005590003
199,0.893196031,0.526868345,0.197985158,FALSE,1.625070738
200,0.192138315,0.010154757,0.496985167,FALSE,-1.008663893
201,0.218966194,0.670319078,0.078359016,FALSE,0.813224814
202,0.998527833,0.733549916,0.354968356,TRUE,1.873447044
203,0.450835618,0.166557806,0.299978243,FALSE,-1.324240857
204,0.531831368,0.206777204,0.942728833,FALSE,1.242143647
205,0.56611557,0.454665167,0.482191633,FALSE,3.335151247
206,0.427000717,0.027749603,0.103098229,FALSE,-0.932208839
207,0.712166938,0.53828854,0.020201128,FALSE,1.408790633
208,0.066268341,0.177489564,0.281828682,FALSE,2.1362187
209,0.529754963,0.891260734,0.370223881,FALSE,2.860562565
210,0.615465983,0.149438051,0.005588921,FALSE,2.502151432
211,0.861666956,0.424069693,0.108956975,TRUE,-1.466873171
212,0.630045938,0.564740234,0.223665009,FALSE,3.596135848
213,0.855230766,0.594504807,0.3504797,TRUE,2.225418394
214,0.714824721,0.71055116,0.680098322,FALSE,6.284256495
215,0.485114995,0.927632233,0.069020563,FALSE,0.56561859
216,0.750800706,0.513706974,0.368349069,FALSE,-1.671630588
217,0.201356902,0.670453153,0.259708264,FALSE,3.291054396
218,0.170014136,0.291192248,0.369819639,FALSE,-3.477406275
219,0.339488548,0.912461185,0.15373468,FALSE,5.061635248
220,0.421404665,0.766669298,0.544941068,FALSE,-0.853872671
221,0.716230219,0.371781055,0.210175644,FALSE,-1.482172557
222,0.58673219,0.126499006,0.392649405,FALSE,-1.763989603
223,0.49571683,0.804493085,0.901019391,FALSE,2.418985468
224,0.541360635,0.12602153,0.813957224,FALSE,3.339884634
225,0.473971727,0.210117071,0.654418657,FALSE,-0.591591352
226,0.320193946,0.819648443,0.554627731,FALSE,-1.468054076
227,0.833665845,0.338895246,0.641050277,FALSE,2.748716814
228,0.545692388,0.566519234,0.660656872,FALSE,-0.053019772
229,0.161613929,0.70272756,0.659868931,FALSE,1.481814504
230,0.846198858,0.866693369,0.438187646,FALSE,2.512322616
231,0.065881894,0.951098748,0.931581679,TRUE,0.715535102
232,0.375509922,0.84777672,0.197630605,FALSE,-1.426355103
233,0.006100192,0.89342404,0.589600269,FALSE,0.848165389
234,0.163011409,0.108865897,0.831541042,TRUE,4.835349451
235,0.534054605,0.488259393,0.059127594,FALSE,-0.359067186
236,0.449395213,0.166141383,0.226861741,FALSE,-0.320723873
237,0.402404294,0.125335687,0.60284743,FALSE,1.064526199
238,0.317257154,0.73924408,0.946076034,TRUE,2.10014433
239,0.904242895,0.260379418,0.87689242,TRUE,2.614889917
240,0.809267796,0.278066221,0.01245743,FALSE,1.319712906
241,0.69912473,0.358379614,0.566076185,FALSE,4.50763708
242,0.702485577,0.713132268,0.833055483,FALSE,3.150456685
243,0.332576918,0.376886709,0.523640847,TRUE,1.913546234
244,0.258026772,0.088341489,0.916549664,FALSE,-2.601575685
245,0.109783978,0.646363165,0.800070186,FALSE,3.772542399
246,0.649390528,0.641475524,0.957614146,TRUE,1.417426498
247,0.683541841,0.990777457,0.27162735,FALSE,1.301385945
248,0.0192416,0.143507795,0.834472948,FALSE,0.932861629
249,0.903278895,0.826032705,0.707472179,FALSE,2.755776188
250,0.545801303,0.62636248,0.566676453,FALSE,2.479338288
251,0.144951066,0.063556042,0.549098167,FALSE,0.472404196
252,0.316687262,0.669035421,0.627873901,TRUE,3.698365213
253,0.317653496,0.745186242,0.18371834,FALSE,-0.181035042
254,0.672491874,0.829918494,0.988028776,FALSE,0.926633585
255,0.614697835,0.932194483,0.704722163,FALSE,5.611581845
256,0.472698417,0.11935865,0.363965054,FALSE,1.860694667
257,0.660877146,0.662081048,0.192802229,FALSE,-0.277680912
258,0.752792534,0.181981942,0.894159958,FALSE,1.37351871
259,0.176314316,0.598229757,0.370179913,FALSE,0.476257992
260,0.217456545,0.072401251,0.739549332,FALSE,-1.117538574
261,0.179712573,0.602814807,0.474221942,FALSE,7.373717209
262,0.237613973,0.846507558,0.717163602,FALSE,0.466430564
263,0.046178008,0.817834733,0.015607202,FALSE,-0.078791681
264,0.35979084,0.795504033,0.053928772,FALSE,1.150813883
265,0.969523683,0.84336213,0.645080283,FALSE,1.219942177
266,0.778493492,0.744620112,0.363082354,TRUE,3.874844866
267,0.741347973,0.215813813,0.477058836,TRUE,5.063849649
268,0.587491749,0.995784686,0.84507499,TRUE,5.206983024
269,0.841581737,0.884718154,0.310785428,FALSE,4.769243478
270,0.663092556,0.579283488,0.579774575,FALSE,1.574714935
271,0.0252894,0.895561223,0.284142102,FALSE,1.64804128
272,0.869253245,0.690316168,0.969874225,FALSE,1.845475236
273,0.967109949,0.884677791,0.833271601,TRUE,5.737778408
274,0.30955946,0.973799931,0.352425523,FALSE,1.838747323
275,0.803033818,0.691370768,0.863191575,FALSE,3.287152133
276,0.472357989,0.328556657,0.541615139,FALSE,2.070500377
277,0.510752735,0.830808936,0.574439388,FALSE,9.729507752
278,0.330074837,0.405957403,0.486795223,FALSE,2.008661864
279,0.205431531,0.423589817,0.883150481,FALSE,2.358857598
280,0.60995709,0.098071451,0.467982043,FALSE,-3.685640915
281,0.584661107,0.9113348,0.557676144,TRUE,2.009707519
282,0.577222864,0.162809345,0.132163487,FALSE,4.393256297
283,0.266194058,0.344829239,0.902122931,FALSE,1.459278878
284,0.931717917,0.259348365,0.702141021,TRUE,3.020898269
285,0.686431018,0.660746678,0.194305796,TRUE,5.038518183
286,0.603040807,0.327219858,0.332765176,TRUE,2.219317422
287,0.90944746,0.420966676,0.315598631,FALSE,2.299076992
288,0.437170333,0.473548453,0.775238479,FALSE,5.092337038
289,0.305363165,0.652175138,0.201066596,FALSE,-1.83521686
290,0.036989155,0.670975284,0.690853253,FALSE,-0.583079017
291,0.680947599,0.974597744,0.619629194,FALSE,0.704959531
292,0.283924852,0.465151365,0.333097318,FALSE,1.472753653
293,0.868915547,0.509628582,0.515458288,FALSE,1.672341038
294,0.479721726,0.082591419,0.984045329,FALSE,4.372657013
295,0.476108673,0.432659451,0.948437862,FALSE,3.062479077
296,0.337326479,0.200523725,0.068782762,FALSE,-2.481114424
297,0.167276518,0.119574681,0.034384711,FALSE,2.05379114
298,0.458119518,0.26396135,0.828499916,FALSE,4.659172728
299,0.483692263,0.259600426,0.116752267,FALSE,1.601899409
300,0.228958308,0.604157503,0.636233537,FALSE,1.841239712
301,0.452292315,0.21439062,0.509891317,FALSE,-3.54036446
302,0.531755195,0.383605902,0.050987533,FALSE,1.019044505
303,0.361922484,0.951201738,0.978699167,FALSE,7.644710839
304,0.018354685,0.297841747,0.377135273,FALSE,0.835577446
305,0.75620669,0.316557658,0.333916608,FALSE,2.912179748
306,0.527870907,0.144375397,0.494333184,FALSE,3.072086642
307,0.620621849,0.574903651,0.294228597,FALSE,0.95067439
308,0.369450052,0.557042098,0.397801387,FALSE,2.112814104
309,0.484878966,0.919270941,0.771942798,TRUE,5.811715168
310,0.101267663,0.341136113,0.135870645,FALSE,1.217164894
311,0.441479899,0.249195036,0.621595254,FALSE,2.171786525
312,0.569263922,0.817224035,0.367794235,FALSE,0.161651833
313,0.871085976,0.190455327,0.565897441,FALSE,2.712548806
314,0.607160666,0.222455407,0.589274572,FALSE,-2.232242272
315,0.39156989,0.653430857,0.11843653,TRUE,-3.027979159
316,0.838695684,0.045323484,0.124332115,FALSE,1.676907968
317,0.655357441,0.654217045,0.126471618,FALSE,2.046587143
318,0.584318247,0.089952004,0.65868343,FALSE,4.945517796
319,0.304065073,0.006757869,0.27081848,FALSE,3.450580712
320,0.769156205,0.09572359,0.460038653,FALSE,-0.345639549
321,0.048613185,0.477231499,0.470179297,FALSE,2.39102466
322,0.634165965,0.724695675,0.808760218,FALSE,3.336174509
323,0.588076808,0.858505513,0.88602656,TRUE,3.206902297
324,0.650590565,0.090064143,0.566288439,FALSE,-0.39611989
325,0.866473688,0.324889428,0.222475456,FALSE,3.649385254
326,0.25960857,0.481964211,0.178580388,FALSE,-3.01577504
327,0.499973091,0.518021966,0.343578551,FALSE,-0.084864867
328,0.518155548,0.088011613,0.818266276,FALSE,1.736125568
329,0.751540746,0.412256044,0.301062755,FALSE,1.935209244
330,0.689203602,0.051419389,0.757349638,FALSE,-1.057336431
331,0.350680959,0.556979988,0.84140064,TRUE,4.525259424
332,0.966479118,0.72732276,0.575041367,FALSE,-2.117168532
333,0.395234361,0.813523034,0.439553563,FALSE,1.845199328
334,0.412119682,0.364139835,0.635420323,FALSE,3.204750541
335,0.023704878,0.908880862,0.833356498,TRUE,2.139536788
336,0.847765615,0.136701756,0.367410134,FALSE,3.878318221
337,0.542393376,0.354031301,0.208684332,FALSE,5.201073249
338,0.612145344,0.559423536,0.480141603,TRUE,0.415682211
339,0.336468482,0.191442862,0.564604701,FALSE,-3.358975887
340,0.308162429,0.010704525,0.292996254,FALSE,-0.618832252
341,0.413561937,0.598327792,0.175130791,FALSE,1.954211027
342,0.452060501,0.662264954,0.572397321,FALSE,0.79193732
343,0.260851249,0.771391717,0.466410619,FALSE,0.060950679
344,0.733517263,0.407589542,0.884651977,TRUE,2.413927988
345,0.628950077,0.729165691,0.235093877,TRUE,-0.69021627
346,0.675085911,0.495226676,0.651927348,FALSE,-2.009471925
347,0.80965701,0.94661857,0.866580828,FALSE,1.82128684
348,0.933880674,0.991651069,0.839815386,TRUE,5.335782639
349,0.383907737,0.553500823,0.880278943,FALSE,-2.075809044
350,0.194630583,0.159490422,0.511665067,FALSE,4.082098085
351,0.718215629,0.626066234,0.892685856,TRUE,7.002740484
352,0.702182335,0.619380987,0.137654728,TRUE,5.94824856
353,0.983443416,0.608081229,0.565323263,TRUE,5.057030762
354,0.501923537,0.856738119,0.296006745,FALSE,2.552221944
355,0.786371315,0.187911596,0.865880907,FALSE,1.175487901
356,0.13348666,0.166204617,0.384750609,FALSE,3.652610789
357,0.349457403,0.613019709,0.195038383,FALSE,0.909186642
358,0.209104491,0.299947279,0.307583786,FALSE,-0.639301215
359,0.652113735,0.747573015,0.16136827,FALSE,4.336907655
360,0.125594883,0.474638503,0.328827878,FALSE,2.482010149
361,0.452832835,0.364319179,0.105298638,FALSE,-4.087899055
362,0.924980263,0.135115638,0.067405729,FALSE,1.487016847
363,0.325212113,0.46878636,0.177320086,FALSE,0.543057246
364,0.37047344,0.211474215,0.167630021,TRUE,-3.286504655
365,0.556137204,0.179896517,0.020076293,FALSE,0.940637077
366,0.475016023,0.662658915,0.93216489,FALSE,-1.412023298
367,0.913961065,0.606121858,0.666456225,FALSE,5.028898038
368,0.702602286,0.438843108,0.286189104,FALSE,2.547620516
369,0.700289489,0.741849664,0.144214745,TRUE,2.07625954
370,0.153048122,0.956058632,0.010613721,FALSE,2.844221038
371,0.721396766,0.643537053,0.041327519,FALSE,1.37596196
372,0.79833023,0.979504526,0.250418924,TRUE,6.212562362
373,0.527433767,0.933153523,0.472370062,FALSE,2.070016292
374,0.838117626,0.676597086,0.537887605,FALSE,-0.109218003
375,0.971519822,0.806181497,0.440890436,FALSE,1.2829911
376,0.641700149,0.188453047,0.810129876,FALSE,1.864316007
377,0.188159735,0.582659092,0.998683213,TRUE,3.269217717
378,0.848982628,0.463628225,0.436914822,FALSE,-0.268187227
379,0.638571579,0.979339165,0.333517795,FALSE,1.471799111
380,0.147919767,0.685813445,0.789466602,FALSE,2.836833825
381,0.33407522,0.762785817,0.409986881,FALSE,2.533332439
382,0.746168833,0.440593061,0.127382107,FALSE,-0.071753428
383,0.127894334,0.8641254,0.792942911,FALSE,2.947954613
384,0.927663402,0.540343354,0.096156692,FALSE,3.936714686
385,0.311624779,0.289211901,0.485526098,FALSE,1.881592769
386,0.151142987,0.226926435,0.856923806,FALSE,0.125021852
387,0.347425649,0.049851393,0.666613692,FALSE,2.894856977
388,0.897656944,0.216617035,0.33497001,FALSE,5.04881355
389,0.841071821,0.983060512,0.447790456,FALSE,3.594977099
390,0.525403367,0.142733797,0.213777426,FALSE,1.090705372
391,0.336134843,0.272038071,0.030490222,FALSE,2.415383055
392,0.495817523,0.053879669,0.242259875,FALSE,-0.271204326
393,0.794445272,0.0793901,0.50228632,FALSE,2.381470011
394,0.481385427,0.612881056,0.809797451,FALSE,-1.428789959
395,0.156602874,0.134187536,0.240276934,FALSE,-2.057553277
396,0.055457968,0.338850884,0.681272992,FALSE,-0.450534649
397,0.697538874,0.291374997,0.687249671,FALSE,-1.846268801
398,0.753533742,0.852675898,0.605317393,FALSE,1.672269256
399,0.567413245,0.222730462,0.7800931,TRUE,2.720557147
400,0.055920549,0.542480141,0.923271916,FALSE,1.074057218
401,0.535786296,0.766385298,0.044399263,FALSE,4.77513581
402,0.023095241,0.681129375,0.255655485,FALSE,-2.501783817
403,0.43026351,0.375625029,0.387919145,FALSE,0.049154134
404,0.230715424,0.626276529,0.577179821,FALSE,0.053919877
405,0.844447281,0.377365966,0.557654531,FALSE,0.180477419
406,0.363306014,0.025627737,0.802171023,FALSE,-2.158114086
407,0.706474231,0.175377248,0.531892364,FALSE,5.556278022
408,0.130673423,0.980723891,0.380089959,FALSE,3.908368368
409,0.000225747,0.313596189,0.222762865,FALSE,1.925501133
410,0.094326038,0.111667874,0.00653348,FALSE,1.353339129
411,0.059175296,0.863633515,0.138221207,FALSE,3.084224887
412,0.700474652,0.272744643,0.395696578,TRUE,2.316924753
413,0.088883253,0.029021551,0.216938467,FALSE,-1.447714452
414,0.695673945,0.346156424,0.039913031,FALSE,-1.311209406
415,0.495858589,0.943916248,0.918900473,TRUE,3.42532786
416,0.695441983,0.52990165,0.853049536,FALSE,0.746507429
417,0.904445084,0.357112656,0.350822354,FALSE,2.244399683
418,0.502255339,0.506553528,0.622988773,FALSE,0.081091046
419,0.255853148,0.597554917,0.355232959,FALSE,-0.959076505
420,0.592871955,0.739221678,0.136716391,TRUE,4.812162565
421,0.716237681,0.475127799,0.332070856,TRUE,5.498342971
422,0.348263615,0.553292261,0.084593136,FALSE,0.694735568
423,0.5537312,0.430304826,0.328774835,FALSE,0.060158094
424,0.545378271,0.378598157,0.346821278,TRUE,3.089403257
425,0.437458368,0.955190059,0.464027022,FALSE,2.245845979
426,0.015628673,0.14944362,0.465320981,FALSE,3.570520832
427,0.058995249,0.023127822,0.379628451,FALSE,4.144097429
428,0.117029032,0.431065437,0.759868225,FALSE,-1.545271351
429,0.926584798,0.683271283,0.406221509,FALSE,5.351734527
430,0.13684406,0.567766126,0.95927469,FALSE,3.160578354
431,0.968446903,0.664338908,0.757714262,FALSE,4.381019632
432,0.714856922,0.794991332,0.573469382,FALSE,5.490499405
433,0.987952294,0.245157881,0.384405285,FALSE,-2.122107676
434,0.979957843,0.913815233,0.548881257,TRUE,3.098399294
435,0.190592967,0.98759151,0.420024286,FALSE,4.176348247
436,0.701611079,0.833500934,0.699203967,FALSE,2.513682495
437,0.598356983,0.403993032,0.046889644,FALSE,2.504496117
438,0.331097387,0.764574393,0.559501092,FALSE,1.613725312
439,0.321007975,0.096675862,0.123569531,FALSE,2.324814408
440,0.570297633,0.470841381,0.394723252,FALSE,2.062409944
441,0.267238077,0.424949804,0.296028113,FALSE,1.700285039
442,0.169118045,0.33527602,0.568990843,FALSE,5.699539795
443,0.209903696,0.04635873,0.790598073,FALSE,2.787922649
444,0.348059925,0.116245663,0.327487287,FALSE,0.529146512
445,0.776022962,0.959693982,0.492245573,FALSE,0.040996312
446,0.072143786,0.525440896,0.49076186,FALSE,4.049068815
447,0.567433818,0.020290722,0.575396892,FALSE,-1.646769366
